Title,Author,genres
Genetics and the Origin of Species,Theodosius Dobzhansky/Niles Eldredge/Stephen Jay Gould,Biology; Classics; Evolution; Genetics; Nonfiction; Science
Organized Crime,Michael D. Lyman/Gary W. Potter,Law
Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,Science
Criminal Investigation: The Art and the Science,Michael D. Lyman,Textbooks
A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling/Christopher Corr,Animals; British Literature; Childrens; Classics; Cultural; European Literature; Fantasy; Fiction; India; Literature; Short Stories; Young Adult
Collected Stories,Rudyard Kipling,Anthologies; British Literature; Classics; Cultural; European Literature; Fiction; India; Literature; Short Stories
Just So Stories,Rudyard Kipling,Animals; British Literature; Childrens; Classics; Cultural; European Literature; Fantasy; Fiction; India; Literature; Short Stories; Young Adult
If: A Father's Advice to His Son,Rudyard Kipling/Charles R. Smith Jr.,20th Century; Childrens; Classics; Fiction; Inspirational; Literature; Philosophy; Picture Books; Poetry; Self Help; Spirituality
Much Ado about Nothing,William Shakespeare/Jacky Bratton,Academic; Classics; Drama; Fiction; Humor; Literature; Plays; Poetry; Romance; School; Theatre
Much Ado about Nothing,William Shakespeare/Roma Gill,Academic; Classics; Drama; Fiction; Humor; Literature; Plays; Poetry; Romance; School; Theatre
The Waste Land,T.S. Eliot/Michael North,20th Century; Academic; American; British Literature; Classics; College; European Literature; Fiction; Literature; Poetry; Read For School; School
The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot/Lawrence Rainey,20th Century; Academic; American; British Literature; Classics; College; European Literature; Fiction; Literature; Poetry; Read For School; School
The Waste Land and Other Writings,T.S. Eliot/Mary Karr,20th Century; Academic; American; British Literature; Classics; College; Essays; European Literature; Literature; Nonfiction; Poetry; The United States Of America; Writing
The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,Adventure; Apocalyptic; Audiobook; Fantasy; Fiction; Horror; Post Apocalyptic; Science Fiction; Science Fiction Fantasy; Thriller; Westerns
Timequake,Kurt Vonnegut Jr.,American; Classics; Fantasy; Fiction; Humor; Literary Fiction; Literature; Novels; Science Fiction; Time Travel
Climb the Family Tree  Jesse Bear!,Nancy White Carlstrom/Bruce Degen,Animals; Childrens; Picture Books
What a Scare  Jesse Bear,Nancy White Carlstrom/Bruce Degen,Animals; Childrens; Halloween; Holiday; Picture Books; Storytime
Political Philosophy: A Beginners' Guide for Students and Politicians,Adam Swift,Academic; Nonfiction; Philosophy; Political Science; Politics
Liberals and Communitarians,Stephen Mulhall/Adam Swift,Nonfiction; Philosophy; Politics
Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,Academic; Nonfiction; Philosophy; Political Science; Politics
Seven Men and Two Others,Max Beerbohm,British Literature; Classics; European Literature; Fantasy; Fiction; Humor; Literature; Short Stories
Dakota,Matt Braun,Historical; Historical Fiction; Westerns
El Paso,Matt Braun,Westerns
The Visual Arts: A History,Hugh Honour/John Fleming,Art; Art History; History; Nonfiction; Reference; Textbooks
The Visual Arts: A History  Volume 2,Hugh Honour/John Fleming,
The Visual Arts: A History,Hugh Honour/John Fleming,Art; Art History; History; Nonfiction; Reference; Textbooks
The Brooklyn Bridge (Wonders of the World),Elizabeth Mann/Alan Witschonke,Childrens; History; Nonfiction; Picture Books
John Adams,John Patrick Diggins/Arthur M. Schlesinger Jr.,American; American History; American Revolution; Biography; History; Literature; Military History; Nonfiction; North American Hi...; Political Science; Politics; Presidents; Us Presidents
The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,China; Classics; Cultural; Divination; Eastern Philosophy; Nonfiction; Occult; Philosophy; Reference; Religion; Spirituality; Taoism
The Complete I Ching: The Definitive Translation,Anonymous/Alfred Huang,China; Classics; Cultural; Divination; Eastern Philosophy; Nonfiction; Occult; Philosophy; Reference; Religion; Spirituality; Taoism
I Ching: The Book of Change,Anonymous/John Blofeld,China; Classics; Cultural; Divination; Eastern Philosophy; Nonfiction; Occult; Philosophy; Reference; Religion; Spirituality; Taoism
The Everyday I Ching,Sarah Dening,Body; Mind; Spirit
Richard Matheson's Hell House  Book 1,Ian Edginton/Simon Fraser,Comics; Graphic Novels
H.G. Wells' The War of the Worlds (Graphic Novel),Ian Edginton/D'Israeli,Aliens; Classics; Comics; Fiction; Graphic Novels; Graphic Novels Comics; Science Fiction; Science Fiction Fantasy; Sequential Art; Steampunk
New Complete Guide to Sewing,Reader's Digest Association,Adult; Art; Couture; Crafts; Dressmaking; Fashion; Nonfiction; Reference; Sewing
A Reader's Digest Songbook: Remembering Yesterday's Hits,William L. Simon,
Complete Guide to the Bible,Reader's Digest Association,Christianity; Reference; Religion
焼きたて!!ジャぱん 1,Takashi Hashiguchi/橋口 たかし,Comedy; Comics; Cooking; Fantasy; Fiction; Food; Food and Drink; Graphic Novels; Humor; Manga; Sequential Art; Shonen
200 Quilt Blocks: To Mix and Match,Davina Thomas,Art; Crafts; Nonfiction; Quilting; Reference
The Girl in the Glass,Jeffrey Ford,Fantasy; Fiction; Historical; Historical Fiction; Horror; Literature; Mystery; Mystery Thriller; Novels; Speculative Fiction; Thriller
Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry/Ridley Pearson/Greg Call,Adventure; Audiobook; Childrens; Fantasy; Fiction; Magic; Middle Grade; Pirates; Retellings; Young Adult
Peter Pan in Scarlet,Geraldine McCaughrean/Scott M. Fischer,Adventure; Childrens; Classics; Fairy Tales; Fantasy; Fiction; Middle Grade; Pirates; Retellings; Young Adult
It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,Adult; Audiobook; How To; Inspirational; Nonfiction; Personal Development; Productivity; Psychology; Reference; Self Help
Peter Pan,J.M. Barrie/Michael Hague,Adventure; Audiobook; Childrens; Classics; Fairy Tales; Fantasy; Fiction; Literature; Middle Grade; Young Adult
The Callahan Chronicals (Callahan's #1-3),Spider Robinson,Anthologies; Audiobook; Comedy; Fantasy; Fiction; Humor; Science Fiction; Science Fiction Fantasy; Short Stories; Time Travel
The Pinhoe Egg  (Chrestomanci  #6),Diana Wynne Jones,Adventure; Audiobook; Childrens; Fantasy; Fiction; Magic; Middle Grade; Science Fiction Fantasy; Young Adult; Young Adult Fantasy
The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,Adventure; Childrens; Fantasy; Fiction; Magic; Middle Grade; Paranormal; Science Fiction Fantasy; Witches; Young Adult; Young Adult Fantasy
The Time of the Ghost,Diana Wynne Jones,Childrens; Fantasy; Fiction; Ghosts; Horror; Mystery; Paranormal; Science Fiction; Supernatural; Time Travel; Young Adult
Whitethorn Woods,Maeve Binchy,Adult; Audiobook; Chick Lit; Contemporary; Cultural; Drama; European Literature; Fiction; Ireland; Irish Literature; Novels; Romance; Womens Fiction
The Builders,Maeve Binchy,Adult; Chick Lit; Contemporary; Cultural; European Literature; Family; Fiction; Ireland; Irish Literature; Novella; Romance; Short Stories; Womens Fiction
Dublin 4,Maeve Binchy,Chick Lit; Contemporary; Cultural; European Literature; Fiction; Ireland; Irish Literature; Novels; Relationships; Romance; Short Stories; Womens Fiction
Victoria Line  Central Line,Maeve Binchy,British Literature; Chick Lit; Contemporary; Cultural; European Literature; Fiction; Ireland; Irish Literature; Novels; Romance; Short Stories; Womens Fiction
Echoes,Maeve Binchy,Adult Fiction; Chick Lit; Contemporary; Cultural; Drama; European Literature; Fiction; Historical; Historical Fiction; Ireland; Irish Literature; Novels; Romance; Womens Fiction
Firefly Summer,Maeve Binchy,Adult Fiction; Chick Lit; Contemporary; Cultural; European Literature; Fiction; Historical; Historical Fiction; Ireland; Irish Literature; Novels; Romance; Womens Fiction
Aches & Pains,Maeve Binchy/Wendy Shea,Autobiography; Biography; Chick Lit; Cultural; European Literature; Health; Humor; Ireland; Irish Literature; Memoir; Nonfiction; Short Stories; Womens Fiction
The Glass Lake,Maeve Binchy,Adult Fiction; Chick Lit; Contemporary; Cultural; Drama; European Literature; Fiction; Ireland; Irish Literature; Novels; Romance; Womens Fiction
The Copper Beech,Maeve Binchy,Adult Fiction; Chick Lit; Contemporary; Cultural; European Literature; Fiction; Historical; Historical Fiction; Ireland; Irish Literature; Novels; Romance; Womens Fiction
Dr. Jekyll and Mr. Hyde (Bullseye Chillers),Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,Juvenile Fiction
Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling/Mary GrandPré,Adventure; Audiobook; Childrens; Classics; Fantasy; Fiction; Magic; Middle Grade; Science Fiction Fantasy; Young Adult
Code Word Kangaroo (Adam Sharp #6),George E. Stanley/Guy Francis,Juvenile Fiction
Operation Spy School (Adam Sharp  #4),George E. Stanley/Guy Francis,Juvenile Fiction
The Empty Envelope (A to Z Mysteries  #5),Ron Roy/John Steven Gurney,1st Grade; 2nd Grade; Audiobook; Chapter Books; Childrens; Fiction; Juvenile; Middle Grade; Mystery; Young Adult
The School Skeleton (A to Z Mysteries  #19),Ron Roy/John Steven Gurney,2nd Grade; Adventure; Chapter Books; Childrens; Fiction; Juvenile; Kids; Middle Grade; Mystery; Young Adult
Moose Master (Adam Sharp #5),George E. Stanley/Guy Francis,Juvenile Fiction
La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Judy Hall,Health; Metaphysics; New Age; Nonfiction; Occult; Paganism; Philosophy; Reference; Religion; Spirituality; Wicca; Witchcraft
Eva Hesse Drawing,Catherine de Zegher/Elisabeth Sussman,Art
Inferno,Dante Alighieri/Anthony M. Esolen,Academic; Classics; European Literature; Fantasy; Fiction; Historical; Italian Literature; Literature; Medieval; Philosophy; Poetry; Religion; School
The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,William C. Davis,19th Century; Adventure; American History; Biography; Historical; History; Literature; Nonfiction; North American Hi...; Pirates; War
Wither (Wendy Ward  #1),J.G. Passarella,Fantasy; Fiction; Halloween; Holiday; Horror; Paranormal; Science Fiction Fantasy; Supernatural; Thriller; Witches; Young Adult
Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki/Diana Wynne Jones,Childrens; Comics; Fantasy; Fiction; Graphic Novels; Magic; Manga; Picture Books; Romance; Sequential Art; Young Adult
Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki/Diana Wynne Jones,Childrens; Comics; Fantasy; Fiction; Graphic Novels; Magic; Manga; Picture Books; Romance; Sequential Art; Young Adult
The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),Sophocles/Ruby Blondell,Academic; Classics; Drama; Fantasy; Fiction; Literature; Mythology; Plays; Poetry; Read For School; School; Theatre
The Complete Greek Tragedies  Volume 2: Sophocles,Sophocles/David Grene/Richmond Lattimore,Classics; Cultural; Drama; Fantasy; Fiction; Greece; Literature; Mythology; Plays; Poetry; Theatre; Tragedy
Doctor Faustus,Thomas Mann/John E. Woods,20th Century; Classics; Cultural; European Literature; Fiction; German Literature; Germany; Historical; Historical Fiction; Literary Fiction; Literature; Music; Novels
Doctor Faustus,Christopher Marlowe/David Wootton,Academic; Classics; Drama; Fantasy; Fiction; Horror; Literature; Plays; Poetry; School; Theatre
Doctor Faustus,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,20th Century; Classics; Cultural; European Literature; Fiction; German Literature; Germany; Historical; Historical Fiction; Literary Fiction; Literature; Music; Novels
The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,Asia; Asian Literature; Classics; Cultural; Fiction; Historical; Historical Fiction; Japan; Japanese Literature; Literature; Novels
Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,Autobiography; Biography; Fantasy; Memoir; Metaphysics; New Age; Nonfiction; Paranormal; Philosophy; Psychology; Self Help; Spirituality
Quicksand,Jun'ichirō Tanizaki/Howard Hibbett,20th Century; Asia; Asian Literature; Classics; Cultural; Fiction; Japan; Japanese Literature; LGBT; Literature; Novels; Queer
Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,20th Century; Asia; Asian Literature; Classics; Cultural; Fiction; Historical; Historical Fiction; Japan; Japanese Literature; Literature; Novels
Seven Japanese Tales,Jun'ichirō Tanizaki/Howard Hibbett,20th Century; Asia; Asian Literature; Classics; Cultural; Fiction; Historical; Historical Fiction; Japan; Japanese Literature; Literature; Short Stories
A Cat  a Man  and Two Women,Jun'ichirō Tanizaki/Paul McCarthy,Animals; Asia; Asian Literature; Cats; Classics; Contemporary; Cultural; Fiction; Japan; Japanese Literature; Literature; Short Stories
The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirō Tanizaki/Anthony H. Chambers,Asian Literature; Classics; Cultural; Fiction; Japan; Japanese Literature; Literary Fiction; Literature; Novella; Short Stories
In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,Architecture; Art; Asia; Asian Literature; Classics; Cultural; Design; Essays; Japan; Japanese Literature; Nonfiction; Philosophy; Writing
Le chat  son maître et ses deux maîtresses,Jun'ichirō Tanizaki,Animals; Asia; Asian Literature; Cats; Classics; Contemporary; Cultural; Fiction; Japan; Japanese Literature; Literature; Short Stories
Small Gods (Discworld  #13),Terry Pratchett,Audiobook; Comedy; Fantasy; Fiction; High Fantasy; Humor; Novels; Religion; Science Fiction; Science Fiction Fantasy
Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,Audiobook; Childrens; Comedy; Fantasy; Fiction; Humor; Magic; Paranormal; Science Fiction Fantasy; Witches; Young Adult
Strata,Terry Pratchett,Audiobook; Comedy; Comic Fantasy; Fantasy; Fiction; Humor; Novels; Science Fiction; Science Fiction Fantasy; Speculative Fiction
The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,Audiobook; British Literature; Childrens; Comedy; European Literature; Fantasy; Fiction; Humor; Science Fiction; Science Fiction Fantasy; Young Adult
The Color of Magic (Discworld  #1; Rincewind  #1),Terry Pratchett,Adventure; Comedy; Fantasy; Fiction; High Fantasy; Humor; Magic; Novels; Science Fiction; Science Fiction Fantasy
The Truth (Discworld  #25; Industrial Revolution  #2),Terry Pratchett,Audiobook; Childrens; Comedy; Comic Fantasy; Fantasy; Fiction; High Fantasy; Humor; Science Fiction Fantasy; Young Adult
A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,Audiobook; Childrens; Comedy; Fantasy; Fiction; Humor; Magic; Paranormal; Science Fiction Fantasy; Witches; Young Adult
The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett/Paul Kidby,Adventure; Audiobook; Comedy; Comics; Fantasy; Fiction; Graphic Novels; Humor; Magic; Science Fiction Fantasy; Sequential Art
Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,Audiobook; Comedy; Fantasy; Fiction; High Fantasy; Humor; Magic; Paranormal; Science Fiction; Science Fiction Fantasy; Witches
A Tourist Guide to Lancre,Terry Pratchett/Stephen Briggs/Paul Kidby,Art; Audiobook; Cartography; Comedy; Comic Fantasy; Fantasy; Fiction; Humor; Maps; Reference; Science Fiction Fantasy
The Light Fantastic (Discworld  #2; Rincewind #2),Terry Pratchett,Adventure; Audiobook; Comedy; Fantasy; Fiction; Humor; Magic; Novels; Science Fiction; Science Fiction Fantasy
Equal Rites (Discworld  #3; Witches  #1),Terry Pratchett,Adventure; Audiobook; Comedy; Fantasy; Fiction; Humor; Magic; Novels; Paranormal; Science Fiction Fantasy; Witches
Interesting Times: The Play,Stephen Briggs/Terry Pratchett,Comedy; Comic Fantasy; Fantasy; Fiction; Humor; Magic; Novels; Science Fiction; Science Fiction Fantasy; Speculative Fiction
Nanny Ogg's Cookbook,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,Comedy; Cookbooks; Cooking; Fantasy; Fiction; Food; Food and Drink; Humor; Paranormal; Reference; Science Fiction Fantasy; Witches
